Country,EdLevel,YearsCode,YearsCodePro,DevType,OrgSize,Age,ConvertedCompYearly
Sweden,Bachelors,40,25,Front-end Developer,4999.0,45.0,57444.0
Sweden,No bachelors,35,23,Front-end Developer,499.0,35.0,63672.0
Sweden,No bachelors,14,7,Front-end Developer,499.0,25.0,49584.0
Sweden,Bachelors,11,8,Front-end Developer,499.0,25.0,54000.0
Sweden,No bachelors,4,2,Other,4999.0,18.0,45408.0
Sweden,No bachelors,17,9,Full-stack Developer,19.0,35.0,76092.0
Sweden,Post-grad,25,8,Front-end Developer,99.0,35.0,197301.0
Sweden,Post-grad,32,19,Front-end Developer,499.0,35.0,42960.0
Sweden,Bachelors,26,15,Front-end Developer,4999.0,35.0,73644.0
Sweden,No bachelors,12,12,Front-end Developer,99.0,25.0,52776.0
Sweden,No bachelors,20,13,Front-end Developer,499.0,25.0,50952.0
Sweden,No bachelors,8,3,Full-stack Developer,99.0,18.0,30684.0
Sweden,No bachelors,15,21,Front-end Developer,4999.0,35.0,76707.0
Sweden,Bachelors,7,6,Front-end Developer,4999.0,25.0,52776.0
Sweden,No bachelors,28,13,Front-end Developer,99.0,35.0,76092.0
Sweden,No bachelors,20,14,Front-end Developer,4999.0,25.0,73644.0
Sweden,Bachelors,26,16,Full-stack Developer,499.0,35.0,104316.0
Sweden,No bachelors,8,4,Front-end Developer,4999.0,25.0,80000.0
Sweden,No bachelors,5,2,Front-end Developer,99.0,25.0,51552.0
Sweden,No bachelors,13,9,Full-stack Developer,99.0,25.0,55224.0
Sweden,No bachelors,15,2,Front-end Developer,99.0,25.0,45513.0
Sweden,Bachelors,6,3,Front-end Developer,499.0,25.0,41422.0
Sweden,No bachelors,23,21,Front-end Developer,499.0,45.0,60756.0
Sweden,No bachelors,18,15,Other,499.0,25.0,100644.0
Sweden,Bachelors,19,8,Full-stack Developer,499.0,25.0,67500.0
Sweden,Bachelors,22,13,Front-end Developer,499.0,35.0,79776.0
Sweden,No bachelors,25,17,Other,99.0,35.0,67500.0
Sweden,No bachelors,23,15,Front-end Developer,4999.0,45.0,73644.0
Sweden,No bachelors,10,6,Front-end Developer,4999.0,25.0,61368.0
Sweden,No bachelors,4,3,Full-stack Developer,499.0,25.0,73644.0
Sweden,No bachelors,19,11,Front-end Developer,99.0,35.0,54000.0
Sweden,No bachelors,20,15,Other,99.0,45.0,83460.0
Sweden,Bachelors,10,7,Full-stack Developer,99.0,25.0,54000.0
Sweden,Bachelors,20,13,Front-end Developer,499.0,25.0,57072.0
Sweden,Bachelors,15,4,Front-end Developer,99.0,25.0,39096.0
Sweden,No bachelors,25,18,Front-end Developer,499.0,35.0,61368.0
Sweden,No bachelors,6,3,Front-end Developer,99.0,25.0,49092.0
Sweden,No bachelors,27,5,Front-end Developer,499.0,35.0,49604.0
Sweden,No bachelors,8,1,Other,9999.0,25.0,55224.0
Sweden,No bachelors,25,15,Front-end Developer,499.0,35.0,56252.0
Sweden,No bachelors,20,12,Full-stack Developer,99.0,35.0,51138.0
Sweden,No bachelors,12,8,Other,19.0,35.0,67500.0
Sweden,No bachelors,10,4,Front-end Developer,99.0,25.0,40500.0
Sweden,No bachelors,10,4,Front-end Developer,99.0,25.0,46020.0
Sweden,Bachelors,12,8,Full-stack Developer,4999.0,35.0,51552.0
Sweden,No bachelors,40,25,Full-stack Developer,499.0,55.0,79776.0
Sweden,No bachelors,30,28,Front-end Developer,499.0,55.0,64741.0
Sweden,No bachelors,13,10,Full-stack Developer,99.0,25.0,39888.0
Sweden,No bachelors,30,25,Front-end Developer,499.0,45.0,76092.0
Sweden,Bachelors,25,10,SRE or Devops,499.0,35.0,63816.0
Sweden,Bachelors,10,3,Front-end Developer,499.0,25.0,47868.0
Sweden,Post-grad,20,3,Data Scientist or ML Engr.,99.0,35.0,69957.0
Sweden,No bachelors,3,0,Academic Researcher,9999.0,25.0,34860.0
Sweden,No bachelors,18,10,Other,499.0,35.0,63816.0
Sweden,No bachelors,41,23,Front-end Developer,499.0,45.0,88716.0
Sweden,Post-grad,12,7,Data Scientist or ML Engr.,499.0,25.0,60144.0
Sweden,Bachelors,4,0,Full-stack Developer,499.0,18.0,36816.0
Sweden,Bachelors,9,6,Front-end Developer,499.0,25.0,49092.0
Sweden,Bachelors,16,7,Full-stack Developer,9999.0,25.0,61368.0
Sweden,No bachelors,9,4,Front-end Developer,99.0,25.0,51552.0
Sweden,Post-grad,26,10,Academic Researcher,9999.0,35.0,55224.0
Sweden,Post-grad,12,7,Data Scientist or ML Engr.,99.0,25.0,50316.0
Sweden,No bachelors,25,9,Other,9999.0,35.0,76707.0
Sweden,No bachelors,8,3,Full-stack Developer,99.0,25.0,46020.0
Sweden,Post-grad,25,20,Academic Researcher,4999.0,45.0,115368.0
Sweden,Bachelors,15,12,Front-end Developer,4999.0,25.0,62592.0
Sweden,No bachelors,13,4,Full-stack Developer,99.0,25.0,57684.0
Sweden,Bachelors,8,4,Full-stack Developer,19.0,25.0,61368.0
Sweden,No bachelors,12,6,Other,499.0,35.0,51138.0
Sweden,No bachelors,10,9,Full-stack Developer,19.0,25.0,58908.0
Sweden,Post-grad,38,29,Front-end Developer,9999.0,45.0,61368.0
Sweden,No bachelors,4,2,Other,499.0,35.0,43200.0
Sweden,No bachelors,12,6,Other,499.0,25.0,49092.0
Sweden,Bachelors,6,4,Front-end Developer,99.0,25.0,44184.0
Sweden,No bachelors,5,0,Front-end Developer,99.0,25.0,41112.0
Sweden,No bachelors,8,4,Front-end Developer,4999.0,25.0,52776.0
Sweden,Post-grad,21,18,Data Scientist or ML Engr.,9999.0,35.0,42960.0
Sweden,No bachelors,27,20,Front-end Developer,499.0,35.0,55224.0
Sweden,No bachelors,3,2,Front-end Developer,499.0,25.0,42960.0
Sweden,Post-grad,20,15,Front-end Developer,19.0,35.0,55224.0
Sweden,No bachelors,10,5,Other,4999.0,25.0,47496.0
Sweden,No bachelors,19,24,Front-end Developer,99.0,35.0,61368.0
Sweden,Bachelors,10,3,Front-end Developer,19.0,35.0,39276.0
Sweden,No bachelors,14,5,Front-end Developer,4999.0,25.0,37920.0
Sweden,No bachelors,16,4,Academic Researcher,9999.0,25.0,34368.0
Sweden,Bachelors,5,2,Full-stack Developer,499.0,25.0,49092.0
Sweden,No bachelors,12,4,Data Scientist or ML Engr.,99.0,25.0,49092.0
Sweden,No bachelors,26,17,Front-end Developer,19.0,45.0,49093.0
Sweden,Bachelors,12,9,Other,4999.0,25.0,56328.0
Sweden,Post-grad,8,4,Academic Researcher,4999.0,25.0,28224.0
Sweden,No bachelors,25,10,Front-end Developer,499.0,35.0,33132.0
Sweden,No bachelors,27,16,Front-end Developer,4999.0,35.0,70212.0
Sweden,No bachelors,20,6,Engineering Manager,99.0,25.0,58908.0
Sweden,No bachelors,24,15,Other,99.0,35.0,49092.0
Sweden,Bachelors,8,8,Front-end Developer,499.0,25.0,62592.0
Sweden,No bachelors,10,2,Academic Researcher,4999.0,25.0,36816.0
Sweden,No bachelors,24,22,Full-stack Developer,499.0,35.0,74868.0
Sweden,Bachelors,10,7,Front-end Developer,499.0,25.0,52776.0
Sweden,No bachelors,17,10,Front-end Developer,99.0,25.0,49092.0
Sweden,No bachelors,13,11,SRE or Devops,9999.0,35.0,95736.0
Sweden,No bachelors,12,7,Full-stack Developer,99.0,25.0,55224.0
Sweden,No bachelors,14,9,Front-end Developer,4999.0,25.0,79776.0
Sweden,No bachelors,9,4,Front-end Developer,99.0,25.0,57684.0
Sweden,No bachelors,5,2,Front-end Developer,99.0,18.0,39888.0
Sweden,Bachelors,8,5,Full-stack Developer,19.0,25.0,51552.0
Sweden,Post-grad,20,10,Front-end Developer,99.0,35.0,67500.0
Sweden,No bachelors,35,30,Other,9999.0,45.0,98184.0
Sweden,No bachelors,8,4,Front-end Developer,19.0,35.0,79776.0
Sweden,Bachelors,22,6,Front-end Developer,499.0,25.0,55224.0
Sweden,No bachelors,8,4,Front-end Developer,99.0,25.0,46632.0
Sweden,No bachelors,4,0,Full-stack Developer,19.0,18.0,34368.0
Sweden,Bachelors,12,10,Front-end Developer,4999.0,25.0,71184.0
Sweden,No bachelors,7,3,Front-end Developer,4999.0,18.0,49092.0
Sweden,No bachelors,18,13,Front-end Developer,4999.0,25.0,49092.0
Sweden,No bachelors,5,2,Front-end Developer,499.0,18.0,33132.0
Sweden,Bachelors,5,1,Full-stack Developer,499.0,25.0,35672.0
Sweden,No bachelors,17,7,Front-end Developer,499.0,25.0,54000.0
Sweden,No bachelors,13,2,Front-end Developer,4999.0,25.0,42828.0
Sweden,No bachelors,7,4,Full-stack Developer,499.0,25.0,42960.0
Sweden,No bachelors,8,1,Front-end Developer,499.0,25.0,39276.0
Sweden,Bachelors,13,12,Front-end Developer,99.0,35.0,62844.0
Sweden,No bachelors,27,15,Other,19.0,35.0,56252.0
Sweden,No bachelors,23,22,Front-end Developer,499.0,45.0,58908.0
Sweden,Bachelors,7,4,Front-end Developer,4999.0,25.0,45408.0
Sweden,No bachelors,4,2,Front-end Developer,499.0,35.0,45396.0
Sweden,No bachelors,24,22,Full-stack Developer,499.0,35.0,49092.0
Sweden,No bachelors,29,17,Front-end Developer,499.0,35.0,71184.0
Sweden,No bachelors,20,4,Front-end Developer,9999.0,25.0,40910.0
Sweden,Bachelors,18,14,Front-end Developer,4999.0,45.0,66888.0
Sweden,No bachelors,40,30,Full-stack Developer,4999.0,45.0,58908.0
Sweden,Post-grad,20,12,Data Scientist or ML Engr.,4999.0,35.0,63204.0
Sweden,No bachelors,15,3,Front-end Developer,99.0,25.0,35592.0
Sweden,Bachelors,26,17,Front-end Developer,4999.0,35.0,55224.0
Sweden,No bachelors,13,8,Other,4999.0,35.0,63816.0
Sweden,No bachelors,12,7,Front-end Developer,99.0,25.0,55476.0
Sweden,No bachelors,24,11,Full-stack Developer,4999.0,35.0,59160.0
Sweden,Post-grad,15,5,Academic Researcher,99.0,25.0,40500.0
Sweden,No bachelors,6,3,Front-end Developer,99.0,25.0,44184.0
Sweden,No bachelors,14,11,Full-stack Developer,4999.0,35.0,79776.0
Sweden,Bachelors,16,10,Front-end Developer,99.0,25.0,54000.0
Sweden,Bachelors,5,3,Front-end Developer,99.0,25.0,44796.0
Sweden,No bachelors,8,5,Full-stack Developer,99.0,25.0,54000.0
Sweden,Post-grad,22,12,Front-end Developer,4999.0,35.0,70164.0
Sweden,Post-grad,25,17,Front-end Developer,9999.0,35.0,55296.0
Sweden,No bachelors,11,6,Full-stack Developer,99.0,25.0,83872.0
Sweden,No bachelors,15,7,Full-stack Developer,99.0,25.0,51552.0
Sweden,No bachelors,14,4,Front-end Developer,99.0,18.0,49092.0
Sweden,Bachelors,2,0,Front-end Developer,99.0,35.0,41724.0
Sweden,Post-grad,17,10,Front-end Developer,4999.0,35.0,63411.0
Sweden,No bachelors,29,22,Full-stack Developer,4999.0,35.0,73644.0
Sweden,No bachelors,10,3,Front-end Developer,4999.0,25.0,46632.0
Sweden,Bachelors,14,5,Full-stack Developer,4999.0,25.0,53388.0
Sweden,No bachelors,11,5,Data Scientist or ML Engr.,99.0,25.0,54000.0
Spain,Bachelors,12,5,Front-end Developer,19.0,25.0,46482.0
Spain,No bachelors,10,8,Front-end Developer,499.0,25.0,38915.0
Spain,No bachelors,9,5,Front-end Developer,99.0,25.0,32429.0
Spain,Post-grad,25,20,Data Scientist or ML Engr.,4999.0,35.0,64859.0
Spain,No bachelors,6,2,Front-end Developer,19.0,18.0,20539.0
Spain,No bachelors,12,8,Front-end Developer,9999.0,25.0,16215.0
Spain,Bachelors,35,30,Front-end Developer,4999.0,45.0,45396.0
Spain,No bachelors,25,20,Other,99.0,45.0,58373.0
Spain,No bachelors,5,0,Front-end Developer,99.0,25.0,18160.0
Spain,No bachelors,8,4,Front-end Developer,499.0,18.0,32429.0
Spain,No bachelors,13,9,Front-end Developer,99.0,25.0,81074.0
Spain,No bachelors,12,7,Other,19.0,25.0,37834.0
Spain,Bachelors,16,11,Front-end Developer,499.0,25.0,86478.0
Spain,Bachelors,35,16,Front-end Developer,9999.0,35.0,43239.0
Spain,No bachelors,10,4,Front-end Developer,499.0,25.0,25944.0
Spain,Bachelors,11,9,Front-end Developer,499.0,25.0,61616.0
Spain,Post-grad,14,7,Data Scientist or ML Engr.,499.0,25.0,28105.0
Spain,No bachelors,3,2,Other,99.0,25.0,25944.0
Spain,No bachelors,3,5,Front-end Developer,99.0,25.0,19452.0
Spain,Bachelors,7,5,Other,99.0,18.0,68100.0
Spain,No bachelors,20,16,Front-end Developer,4999.0,25.0,59454.0
Spain,No bachelors,13,5,Academic Researcher,19.0,25.0,15564.0
Spain,No bachelors,11,6,Front-end Developer,99.0,25.0,43239.0
Spain,No bachelors,17,8,Front-end Developer,499.0,25.0,36753.0
Spain,No bachelors,15,1,Front-end Developer,19.0,25.0,16860.0
Spain,No bachelors,11,0,Other,9999.0,35.0,415092.0
Spain,Bachelors,9,2,Front-end Developer,9999.0,18.0,39456.0
Spain,Bachelors,17,8,Full-stack Developer,99.0,35.0,31348.0
Spain,Bachelors,30,20,Other,499.0,35.0,70264.0
Spain,No bachelors,10,3,Other,4999.0,25.0,21620.0
Spain,No bachelors,30,5,SRE or Devops,9999.0,35.0,27240.0
Spain,Bachelors,8,3,Front-end Developer,499.0,18.0,22701.0
Spain,Post-grad,32,25,Academic Researcher,4999.0,45.0,61616.0
Spain,Bachelors,37,35,Front-end Developer,499.0,55.0,43239.0
Spain,No bachelors,13,9,Other,499.0,35.0,75669.0
Spain,No bachelors,10,5,Front-end Developer,99.0,25.0,47563.0
Spain,Bachelors,20,11,Front-end Developer,4999.0,35.0,57292.0
Spain,Bachelors,24,14,Front-end Developer,499.0,35.0,39996.0
Spain,No bachelors,16,10,Other,499.0,25.0,42158.0
Spain,No bachelors,8,5,Front-end Developer,499.0,25.0,34591.0
Spain,Bachelors,8,2,Front-end Developer,499.0,18.0,17508.0
Spain,No bachelors,30,18,Data Scientist or ML Engr.,499.0,45.0,70264.0
Spain,Bachelors,18,15,Front-end Developer,99.0,35.0,505896.0
Spain,No bachelors,8,4,Front-end Developer,99.0,25.0,324300.0
Spain,Bachelors,8,5,Front-end Developer,4999.0,25.0,43239.0
Spain,Bachelors,17,10,Front-end Developer,499.0,25.0,64859.0
Spain,Bachelors,9,4,Front-end Developer,99.0,25.0,121070.0
Spain,No bachelors,7,4,Full-stack Developer,19.0,25.0,24648.0
Spain,No bachelors,17,11,Front-end Developer,499.0,25.0,34591.0
Spain,No bachelors,3,2,Front-end Developer,4999.0,35.0,23782.0
Spain,Bachelors,20,10,Front-end Developer,4999.0,25.0,75669.0
Spain,No bachelors,14,4,Front-end Developer,4999.0,18.0,252948.0
Spain,No bachelors,15,8,Front-end Developer,4999.0,25.0,43996.0
Spain,No bachelors,25,20,SRE or Devops,19.0,45.0,200000.0
Spain,No bachelors,10,8,Other,99.0,25.0,59454.0
Spain,No bachelors,6,2,Other,99.0,18.0,43239.0
Spain,No bachelors,9,5,Full-stack Developer,19.0,25.0,32429.0
Spain,Bachelors,5,1,Front-end Developer,4999.0,25.0,32429.0
Spain,No bachelors,20,15,Other,499.0,35.0,37834.0
Spain,No bachelors,9,4,Front-end Developer,4999.0,25.0,27025.0
Spain,No bachelors,15,7,Other,99.0,25.0,47563.0
Spain,Bachelors,10,5,Front-end Developer,499.0,25.0,45401.0
Spain,Bachelors,19,5,Front-end Developer,19.0,35.0,30267.0
Spain,Bachelors,7,6,Software QA,99.0,25.0,41077.0
Spain,No bachelors,8,5,Front-end Developer,99.0,25.0,47563.0
Spain,No bachelors,4,2,Full-stack Developer,4999.0,25.0,39996.0
Spain,Bachelors,19,17,Front-end Developer,4999.0,35.0,75669.0
Spain,No bachelors,6,5,Front-end Developer,99.0,25.0,40731.0
Spain,No bachelors,14,8,Full-stack Developer,4999.0,25.0,19452.0
Spain,Bachelors,17,11,Other,4999.0,35.0,70264.0
Spain,No bachelors,11,4,Other,4999.0,25.0,51887.0
Spain,Bachelors,20,13,Full-stack Developer,4999.0,35.0,48644.0
Spain,No bachelors,15,12,Front-end Developer,4999.0,35.0,68102.0
Spain,No bachelors,20,12,Full-stack Developer,19.0,35.0,31348.0
Spain,Bachelors,30,19,Front-end Developer,99.0,35.0,43239.0
Spain,No bachelors,15,12,Front-end Developer,99.0,35.0,38916.0
Spain,Bachelors,10,3,Data Scientist or ML Engr.,499.0,25.0,32429.0
Spain,Post-grad,15,15,Front-end Developer,499.0,35.0,81074.0
Spain,Bachelors,27,15,Front-end Developer,499.0,35.0,64859.0
Spain,Bachelors,12,10,Front-end Developer,499.0,25.0,70264.0
Spain,No bachelors,15,10,Front-end Developer,19.0,25.0,32429.0
Spain,No bachelors,5,4,Front-end Developer,19.0,18.0,38915.0
Spain,No bachelors,9,5,Data Scientist or ML Engr.,499.0,25.0,37834.0
Spain,No bachelors,5,3,Front-end Developer,99.0,25.0,27025.0
Spain,No bachelors,18,2,Front-end Developer,19.0,25.0,25944.0
Spain,No bachelors,4,2,Front-end Developer,99.0,18.0,21079.0
Spain,No bachelors,17,6,Other,99.0,25.0,35672.0
Spain,Bachelors,6,4,Full-stack Developer,99.0,18.0,27025.0
Spain,No bachelors,7,5,Front-end Developer,19.0,25.0,492924.0
Spain,No bachelors,3,12,Full-stack Developer,4999.0,35.0,25944.0
Spain,No bachelors,25,19,Front-end Developer,499.0,35.0,49.0
Spain,Bachelors,11,6,Front-end Developer,99.0,25.0,43239.0
Spain,Bachelors,20,6,Front-end Developer,499.0,25.0,59670.0
Spain,No bachelors,12,9,Data Scientist or ML Engr.,499.0,35.0,57292.0
Spain,Bachelors,17,9,Full-stack Developer,9999.0,35.0,45401.0
Spain,Bachelors,19,4,Front-end Developer,99.0,25.0,30267.0
Spain,No bachelors,15,7,Other,499.0,25.0,38915.0
Spain,No bachelors,25,14,Front-end Developer,499.0,35.0,43239.0
Spain,No bachelors,12,7,Full-stack Developer,499.0,25.0,37456.0
Spain,No bachelors,7,4,Front-end Developer,499.0,18.0,26030.0
Spain,Bachelors,30,18,Full-stack Developer,19.0,35.0,32429.0
Spain,No bachelors,13,5,Front-end Developer,9999.0,25.0,43239.0
Spain,Post-grad,28,15,Academic Researcher,4999.0,35.0,51888.0
Spain,No bachelors,4,1,Full-stack Developer,499.0,18.0,19458.0
Spain,No bachelors,16,8,Front-end Developer,499.0,25.0,48644.0
Spain,No bachelors,10,4,Front-end Developer,99.0,25.0,37834.0
Spain,Bachelors,17,12,Front-end Developer,4999.0,25.0,110801.0
Spain,No bachelors,27,26,Full-stack Developer,4999.0,45.0,36753.0
Spain,No bachelors,18,14,Front-end Developer,99.0,35.0,77831.0
Spain,No bachelors,4,2,Front-end Developer,19.0,18.0,19668.0
Spain,Bachelors,10,6,Full-stack Developer,499.0,18.0,33510.0
Spain,No bachelors,8,2,Front-end Developer,499.0,25.0,13620.0
Spain,No bachelors,4,3,Front-end Developer,99.0,25.0,34591.0
Spain,Bachelors,25,15,Front-end Developer,4999.0,35.0,54049.0
Spain,No bachelors,10,4,Front-end Developer,99.0,25.0,22428.0
Spain,Bachelors,35,24,Full-stack Developer,4999.0,45.0,54049.0
Spain,No bachelors,17,11,Other,499.0,25.0,47563.0
Spain,No bachelors,10,12,Front-end Developer,499.0,35.0,48644.0
Spain,Bachelors,11,3,Front-end Developer,499.0,25.0,31348.0
Spain,No bachelors,14,8,Other,499.0,25.0,38915.0
Spain,No bachelors,7,0,Academic Researcher,99.0,25.0,37834.0
Spain,No bachelors,10,5,Front-end Developer,99.0,25.0,23782.0
Spain,Bachelors,6,4,Other,4999.0,25.0,43239.0
Spain,No bachelors,16,7,Front-end Developer,4999.0,25.0,36324.0
Spain,No bachelors,30,20,Front-end Developer,99.0,45.0,86478.0
Spain,Bachelors,14,6,Full-stack Developer,19.0,18.0,23352.0
Spain,No bachelors,5,2,Front-end Developer,99.0,25.0,32429.0
Spain,No bachelors,30,23,Front-end Developer,499.0,45.0,44320.0
Spain,No bachelors,30,25,Front-end Developer,4999.0,35.0,50806.0
Spain,Bachelors,7,3,Data Scientist or ML Engr.,99.0,18.0,291864.0
Spain,No bachelors,28,25,Front-end Developer,99.0,45.0,45401.0
Spain,Bachelors,29,19,Front-end Developer,99.0,45.0,45401.0
Spain,No bachelors,45,40,Front-end Developer,499.0,55.0,54049.0
Spain,Bachelors,15,10,Front-end Developer,4999.0,35.0,48644.0
Spain,Bachelors,7,3,Front-end Developer,499.0,25.0,33510.0
Spain,No bachelors,12,8,Data Scientist or ML Engr.,499.0,25.0,49725.0
Spain,Post-grad,25,19,Data Scientist or ML Engr.,4999.0,35.0,35672.0
Spain,Bachelors,14,11,Front-end Developer,4999.0,25.0,43239.0
Spain,Bachelors,36,22,Full-stack Developer,9999.0,45.0,54049.0
Spain,No bachelors,10,6,Front-end Developer,99.0,25.0,37834.0
Spain,No bachelors,10,5,Other,99.0,25.0,34591.0
Spain,No bachelors,5,3,Front-end Developer,19.0,18.0,27025.0
Spain,No bachelors,12,8,Other,4999.0,25.0,70264.0
Spain,No bachelors,6,0,Front-end Developer,4999.0,18.0,21620.0
Spain,No bachelors,10,4,Front-end Developer,19.0,25.0,31348.0
Spain,Bachelors,12,9,Full-stack Developer,499.0,25.0,518868.0
Spain,No bachelors,9,2,Other,499.0,25.0,22056.0
Spain,No bachelors,25,14,Front-end Developer,4999.0,35.0,28105.0
Spain,Bachelors,10,8,Full-stack Developer,99.0,35.0,622644.0
Spain,No bachelors,9,5,Other,99.0,25.0,25944.0
Spain,Bachelors,15,7,Front-end Developer,4999.0,25.0,59454.0
Spain,Bachelors,2,0,Front-end Developer,99.0,25.0,19458.0
Spain,Bachelors,9,3,Other,99.0,25.0,70264.0
Spain,Bachelors,6,2,Front-end Developer,4999.0,25.0,28105.0
Spain,Bachelors,18,9,Front-end Developer,4999.0,35.0,24214.0
Spain,No bachelors,29,18,Front-end Developer,99.0,35.0,64859.0
Spain,Bachelors,18,16,Front-end Developer,99.0,35.0,34591.0
Spain,No bachelors,32,15,Front-end Developer,499.0,35.0,45401.0
Spain,No bachelors,30,22,Other,99.0,45.0,51887.0
Spain,No bachelors,8,3,Other,499.0,25.0,32429.0
Spain,Bachelors,35,22,Front-end Developer,499.0,35.0,57292.0
Spain,Bachelors,18,15,Front-end Developer,499.0,35.0,86478.0
Spain,Bachelors,5,3,Front-end Developer,19.0,25.0,29186.0
Spain,No bachelors,8,5,Data Scientist or ML Engr.,499.0,25.0,37834.0
Spain,No bachelors,25,21,Other,4999.0,45.0,50698.0
Spain,Bachelors,13,5,Front-end Developer,499.0,25.0,41077.0
Spain,No bachelors,31,20,Front-end Developer,99.0,35.0,46482.0
Spain,No bachelors,20,15,Front-end Developer,99.0,35.0,91883.0
Spain,No bachelors,18,11,Front-end Developer,9999.0,35.0,57292.0
Spain,Bachelors,6,3,Front-end Developer,499.0,18.0,38915.0
Spain,No bachelors,10,4,Front-end Developer,4999.0,25.0,25944.0
Spain,No bachelors,5,3,Front-end Developer,99.0,25.0,27025.0
Spain,Bachelors,20,13,Full-stack Developer,4999.0,25.0,687504.0
Spain,No bachelors,25,20,Front-end Developer,99.0,35.0,38916.0
Spain,No bachelors,14,10,Other,499.0,35.0,36324.0
Spain,No bachelors,4,0,Front-end Developer,99.0,25.0,14268.0
Spain,No bachelors,4,3,Front-end Developer,99.0,25.0,30267.0
Spain,No bachelors,28,21,Front-end Developer,9999.0,35.0,35672.0
Spain,Bachelors,16,12,Front-end Developer,499.0,35.0,22704.0
Spain,Bachelors,7,6,Full-stack Developer,19.0,25.0,97288.0
Spain,Post-grad,14,12,Front-end Developer,499.0,35.0,54049.0
Spain,Bachelors,10,5,Other,499.0,25.0,44320.0
Spain,No bachelors,8,8,Full-stack Developer,499.0,25.0,20760.0
Spain,No bachelors,10,2,Front-end Developer,99.0,25.0,35709.0
Spain,No bachelors,16,10,Front-end Developer,499.0,35.0,54049.0
Spain,Post-grad,9,4,Front-end Developer,99.0,25.0,29186.0
Spain,No bachelors,15,6,Full-stack Developer,99.0,25.0,18552.0
Spain,No bachelors,30,18,Full-stack Developer,499.0,35.0,70264.0
Spain,No bachelors,20,13,Front-end Developer,99.0,35.0,48644.0
Spain,No bachelors,21,16,Front-end Developer,99.0,35.0,70264.0
Spain,No bachelors,3,0,Other,499.0,25.0,32429.0
Spain,No bachelors,5,0,Full-stack Developer,99.0,25.0,14400.0
Spain,No bachelors,14,11,Front-end Developer,99.0,25.0,26484.0
Spain,No bachelors,4,0,Front-end Developer,99.0,18.0,17296.0
Spain,No bachelors,22,20,Front-end Developer,99.0,35.0,59454.0
Spain,No bachelors,3,1,Full-stack Developer,99.0,18.0,14376.0
Spain,No bachelors,47,40,Front-end Developer,9999.0,55.0,81074.0
Spain,Bachelors,11,4,Front-end Developer,99.0,25.0,44320.0
Spain,Post-grad,3,3,Data Scientist or ML Engr.,499.0,25.0,454008.0
